commit_hash,contains_bug,add_num_cycles,add_density,add_num_nodes,add_num_edges,add_avg_in_degree,add_avg_out_degree,add_max_degree,add_min_degree,add_sum_degree,add_avg_degree,add_median_degree,add_num_selfloops,del_num_cycles,del_density,del_num_nodes,del_num_edges,del_avg_in_degree,del_avg_out_degree,del_max_degree,del_min_degree,del_sum_degree,del_avg_degree,del_median_degree,del_num_selfloops,ns,nd,nf,entropy,la,ld,lt,ndev
04bc3f0a632808d6d6df3e0cf4dbe39915fb3eda,False,8,0.1,19,33,1.7368,1.7368,12,1,66,3.67,2.5,1,8,0.09,19,32,1.6842,1.6842,12,1,64,3.56,2.0,1,0,0,0,0.0,0,0,0.0,0
a9d3af88214b37ea61394b0b5abee6d380f9a5f0,False,8,0.1,19,33,1.7368,1.7368,12,1,66,3.67,2.5,1,8,0.09,19,32,1.6842,1.6842,12,1,64,3.56,2.0,1,1,1,2,0.970951,5,0,371.0,7
6717457390d6197410f7264af6c4182a7767bc99,False,5,0.18,9,13,1.4444,1.4444,7,1,26,3.25,2.5,1,2,0.15,9,11,1.2222,1.2222,6,1,22,2.75,2.0,1,1,1,1,0.0,3,0,159.0,1
352b4ea5b924412f3485290123fdf538cfdd8aa8,False,4,0.07,23,36,1.5652,1.5652,12,1,72,3.27,2.0,1,4,0.07,23,36,1.5652,1.5652,12,1,72,3.27,2.0,1,1,1,1,0.0,1,1,2066.0,11
822f2e3ddfcc98a7633f71665fa9d7879bc63115,False,25,0.07,32,66,2.0625,2.0625,17,1,132,4.26,3.0,1,26,0.06,34,69,2.0294,2.0294,20,1,138,4.18,3.0,1,1,2,10,2.90183,93,44,1481.8,1
b7726d924ef7082b1f1d532ba6f840bc7b267b47,True,4,0.06,30,54,1.8,1.8,12,1,108,3.72,3.0,1,5,0.06,31,57,1.8387,1.8387,13,1,114,3.8,3.0,1,2,3,4,1.41602,40,9,151.25,2
6f07e22210569da89ae230499efd06689ab2a83c,False,4,0.08,19,27,1.4211,1.4211,11,1,54,3.0,2.0,1,4,0.08,19,27,1.4211,1.4211,11,1,54,3.0,2.0,1,3,3,4,1.79248,6,6,371.0,11
09d1484b2293c9e1619fff29a9a41d520cda294b,False,2,0.12,10,11,1.1,1.1,6,1,22,2.75,2.0,1,2,0.12,10,11,1.1,1.1,6,1,22,2.75,2.0,1,0,0,0,0.0,0,0,0.0,0
e3d884479abcaf52ba6155755ce970998ce0622f,False,2,0.12,10,11,1.1,1.1,6,1,22,2.75,2.0,1,2,0.12,10,11,1.1,1.1,6,1,22,2.75,2.0,1,0,0,0,0.0,0,0,0.0,0
7a234cdae512bea68af2cc8e6a9ffcc665ddc820,False,11,0.06,29,50,1.7241,1.7241,18,1,100,3.57,3.0,1,10,0.06,27,44,1.6296,1.6296,18,1,88,3.38,2.0,1,0,0,0,0.0,0,0,0.0,0
39105dac1b2880970cab3d8f1af969a4b803df01,False,11,0.06,29,50,1.7241,1.7241,18,1,100,3.57,3.0,1,10,0.06,27,44,1.6296,1.6296,18,1,88,3.38,2.0,1,0,0,0,0.0,0,0,0.0,0
00b8acdf49894546c2875ad77cf748ec4c920403,True,7,0.09,18,28,1.5556,1.5556,13,1,56,3.29,2.0,1,7,0.09,18,28,1.5556,1.5556,13,1,56,3.29,2.0,1,1,1,1,0.0,2,3,104.0,2
9e0576587b91e67aaad3bd4b61571c3fdeeceda7,False,552,0.06,42,98,2.3333,2.3333,18,1,196,4.78,3.0,1,55,0.06,38,82,2.1579,2.1579,17,1,164,4.43,3.0,1,0,0,0,0.0,0,0,0.0,0
467c31ea0a76860f0c3357670c8525f2d950e8d6,True,552,0.06,42,98,2.3333,2.3333,18,1,196,4.78,3.0,1,55,0.06,38,82,2.1579,2.1579,17,1,164,4.43,3.0,1,3,4,8,2.20786,163,21,116.25,2
352083cb2303002233fcb6dd740ff74d4e0f0240,True,30,0.06,32,63,1.9688,1.9688,16,1,126,4.2,3.0,1,22,0.07,30,59,1.9667,1.9667,16,1,118,4.21,3.0,1,2,3,6,1.26935,77,26,108.0,2
cddc003e70578bbc5537eb7944d49c8d721f0fb4,False,4,0.1,17,26,1.5294,1.5294,10,1,52,3.25,3.0,1,4,0.1,17,26,1.5294,1.5294,10,1,52,3.25,3.0,1,1,1,1,0.0,4,0,224.0,1
e29b623db36e9c63b1d0796928129a5fad858f0e,True,27,0.07,26,47,1.8077,1.8077,17,1,94,3.76,3.0,1,14,0.08,25,49,1.96,1.96,17,1,98,4.08,3.0,1,2,2,2,0.811278,14,2,81.5,1
4663e339b828fe955761de317528b9421cbdd6f4,False,5,0.15,12,20,1.6667,1.6667,11,1,40,3.64,3.0,1,5,0.15,12,20,1.6667,1.6667,11,1,40,3.64,3.0,1,1,1,1,0.0,3,0,19.0,1
a4b4cc290c4f75783014eb454f9862ddaf6edbf1,False,4,0.1,16,25,1.5625,1.5625,11,1,50,3.33,2.0,1,4,0.1,16,24,1.5,1.5,11,1,48,3.2,2.0,1,1,1,1,0.0,5,2,139.0,1
afacb3406d6e2ad24d0b45c56a4f5137302e1102,False,5,0.11,16,26,1.625,1.625,11,1,52,3.47,2.0,1,5,0.1,16,25,1.5625,1.5625,11,1,50,3.33,2.0,1,2,2,2,0.764205,6,3,90.0,1
75ff9d841b59bb7c3114a65ec0e59a323143c85d,False,4,0.08,18,26,1.4444,1.4444,9,1,52,3.06,2.0,1,4,0.08,18,26,1.4444,1.4444,9,1,52,3.06,2.0,1,1,1,1,0.0,4,1,38.0,1
b9e41844c0344856e0778ee78e7b2a2d397a8268,False,4,0.1,16,24,1.5,1.5,11,1,48,3.2,2.0,1,4,0.1,16,24,1.5,1.5,11,1,48,3.2,2.0,1,1,1,2,0.918296,3,0,136.5,1
64bca50d548f641aad463374963883e9c59d2d83,True,180,0.07,34,78,2.2941,2.2941,22,1,156,4.73,4.0,2,141,0.07,33,69,2.0909,2.0909,20,1,138,4.31,4.0,2,1,2,3,1.11349,124,68,257.0,1
2547f1f7e5dd6cb6397152047b67c4b2d4981c6b,True,19,0.06,34,65,1.9118,1.9118,17,1,130,3.94,3.0,1,13,0.06,31,57,1.8387,1.8387,15,1,114,3.8,3.0,1,1,2,8,2.76898,49,20,133.375,1
9d9a4e874db82e63a2b876c9f490be7247856282,True,85,0.06,41,91,2.2195,2.2195,18,1,182,4.55,3.0,1,49,0.06,34,68,2.0,2.0,16,1,136,4.12,3.0,1,1,2,4,0.693497,107,21,152.5,1
ca81b168d9ba61d918f029c0d8bf520ef2da1d3d,False,4,0.11,15,23,1.5333,1.5333,9,1,46,3.29,2.0,1,4,0.07,21,29,1.381,1.381,11,1,58,2.9,2.0,1,1,1,1,0.0,5,6,1026.0,11
48208883de8397dbd13bec351e71fe62d5cd5db1,True,98,0.06,39,86,2.2051,2.2051,22,1,172,4.53,3.0,1,54,0.06,34,70,2.0588,2.0588,18,1,140,4.24,3.0,1,1,2,6,2.03599,113,22,131.667,1
dab03e34f5973d27797b7b415558fa75691a3830,True,19,0.06,31,56,1.8065,1.8065,18,1,112,3.73,3.0,1,16,0.06,28,49,1.75,1.75,18,1,98,3.63,3.0,1,1,2,2,0.637388,26,5,33.0,1
4e6303d397f14e011c4cfff028fa3c4769c1d55e,False,2,0.12,10,11,1.1,1.1,6,1,22,2.75,2.0,1,2,0.12,10,11,1.1,1.1,6,1,22,2.75,2.0,1,1,1,1,0.0,2,0,3.0,3
482cb6569058423ca952076459f1539a88d70074,False,11,0.06,29,50,1.7241,1.7241,18,1,100,3.57,3.0,1,10,0.06,27,44,1.6296,1.6296,18,1,88,3.38,2.0,1,1,1,2,0.503258,21,6,1358.5,15
44384a4602821216023ee63157ac6e376d1e9e10,True,24,0.05,43,88,2.0465,2.0465,20,1,176,4.29,3.0,1,22,0.05,42,85,2.0238,2.0238,19,1,170,4.25,3.0,1,1,2,5,1.78529,84,4,79.2,1
5c94371f9a9bf41a5544403ee87ac331c2b0b1c3,False,2,0.15,9,11,1.2222,1.2222,6,1,22,2.75,2.0,1,2,0.15,9,11,1.2222,1.2222,6,1,22,2.75,2.0,1,1,1,1,0.0,1,0,100.0,1
e104c7937455bf2c9b535ec14ea710a97b66750b,False,13,0.08,24,46,1.9167,1.9167,13,1,92,4.0,4.0,1,13,0.08,24,46,1.9167,1.9167,13,1,92,4.0,4.0,1,1,1,1,0.0,1,1,1668.0,15
7c05877df277b10ec0517bc3ed5e71cb6e1d5faf,False,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,0,0,0,0.0,0,0,0.0,0
e457b021421c9065c8677e7fb7d7cae0391bf1f8,True,133,0.05,44,97,2.2045,2.2045,22,1,194,4.51,3.0,1,23,0.06,34,68,2.0,2.0,17,1,136,4.12,3.0,1,1,3,12,3.03,147,38,106.333,1
ef1b844e7b444b07e708dcd9a1e0dc93510dade5,True,16,0.07,33,72,2.1818,2.1818,17,1,144,4.5,3.0,1,13,0.07,33,69,2.0909,2.0909,17,1,138,4.31,3.0,1,1,2,6,2.14884,40,10,108.5,1
64c7ee7e6b9c059d99aaa493c74a6703c6b0fc80,True,644,0.07,42,115,2.7381,2.7381,26,1,230,5.61,4.0,2,611,0.06,46,122,2.6522,2.6522,25,1,244,5.42,4.0,1,1,1,15,3.16858,829,664,1139.87,14
e89b9f6a2abaa120ff0fc3cea9ae364e8cbd25e4,True,290,0.04,54,125,2.3148,2.3148,25,1,250,4.72,3.0,1,216,0.05,53,125,2.3585,2.3585,25,1,250,4.81,3.5,1,1,1,16,2.18742,1735,1690,757.688,17
df6dfb4ab82da88103738ace69dca2d42fcb87b0,False,3,0.14,12,18,1.5,1.5,8,1,36,3.27,2.0,1,3,0.14,12,18,1.5,1.5,8,1,36,3.27,2.0,1,1,1,1,0.0,6,0,32.0,1
9357dcf68e7d9923c7537bec1bbaeec80f526e57,False,4,0.09,18,28,1.5556,1.5556,9,1,56,3.29,3.0,1,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,1,1,1,0.0,7,8,33.0,1
9aef9bca3de748870d96d68c74fc423298b9829e,False,4,0.09,16,22,1.375,1.375,9,1,44,3.14,2.5,1,4,0.09,16,22,1.375,1.375,9,1,44,3.14,2.5,1,1,1,1,0.0,1,1,680.0,1
f96681c5e440e1ebbcb8c79d868a14c2c51c5298,True,1182,0.05,51,126,2.4706,2.4706,22,1,252,5.04,4.0,1,19,0.06,30,56,1.8667,1.8667,16,1,112,3.86,3.0,1,1,2,2,0.357165,112,21,49.5,1
c51f051257e678b3fd26efdd84a89329420c96f5,True,3,0.07,21,28,1.3333,1.3333,11,1,56,2.8,2.0,1,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,1,1,1,0.0,5,0,116.0,1
5d5990dc8f3d0b8e128a8d4cd30c1390c5767c88,True,13,0.06,33,62,1.8788,1.8788,15,1,124,3.88,3.0,1,22,0.06,33,63,1.9091,1.9091,15,1,126,3.94,3.0,1,1,2,2,0.619382,12,14,220.0,1
c3e0734dbc3c9ace13fbf4188b52aff6e56832b8,True,45,0.05,46,95,2.0652,2.0652,19,1,190,4.32,3.0,1,28,0.05,39,75,1.9231,1.9231,19,1,150,3.95,3.0,1,2,3,9,2.60746,276,135,51.1111,1
968d55aafa20b1da7b245f3116370e3fa6c17e5c,True,10,0.07,28,52,1.8571,1.8571,17,1,104,3.85,3.0,1,10,0.07,27,50,1.8519,1.8519,16,1,100,3.85,3.0,1,1,2,5,2.24053,10,8,75.0,1
c6dd35f03dd58a5712d38a3ce535723cdf0ffb30,False,3,0.06,26,40,1.5385,1.5385,12,1,80,3.33,2.0,1,3,0.07,22,33,1.5,1.5,12,1,66,3.14,2.0,1,1,2,2,0.669016,39,1,54.5,1
92f20d53fb946a6d87e0b3aff3fd258ea31338db,True,36,0.05,42,90,2.1429,2.1429,17,1,180,4.39,3.0,1,6,0.08,22,38,1.7273,1.7273,12,1,76,3.62,3.0,1,2,3,11,2.95009,179,20,77.8182,1
6630c1cbf5cb1f2672776ada14315dcdf058b567,True,34,0.05,44,100,2.2727,2.2727,18,1,200,4.65,3.0,1,18,0.05,38,76,2.0,2.0,17,1,152,4.11,3.0,1,1,2,6,1.89811,131,21,97.0,1
1d7e321c10c568fec3f174df2287d8513d168a40,False,4,0.13,13,21,1.6154,1.6154,9,1,42,3.5,3.0,1,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,1,1,1,0.0,4,1,95.0,1
8c937da5f2533dc31e5f071e4e3dcda12fe25e02,True,95,0.07,30,61,2.0333,2.0333,20,1,122,4.21,3.0,1,75,0.08,28,57,2.0357,2.0357,19,1,114,4.22,3.0,1,1,2,3,1.0763,18,22,235.667,1
5fecb27c1ec6b583fa07028cd26c21dd191c125f,False,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,0,0,0,0.0,0,0,0.0,0
63760fa1cdb9f07fea7bb4c05a7fd7e0af5ead6d,True,7,0.08,23,41,1.7826,1.7826,13,1,82,3.73,3.0,1,7,0.07,24,41,1.7083,1.7083,12,1,82,3.57,3.0,1,2,3,7,1.37646,98,21,132.429,1
12a1256c1d33bb4580cd8ab7284d117ca42ec97c,False,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,1,1,1,0.0,1,1,4024.0,16
f6c18bc9edb921d189ffe888020d6d965ac2a3de,False,24,0.07,29,54,1.8621,1.8621,17,1,108,3.86,3.0,1,24,0.06,29,52,1.7931,1.7931,17,1,104,3.85,3.0,1,1,1,1,0.0,15,8,320.0,1
3e1ea1c0251261d423818aa11f01ff82c71672a5,False,4,0.1,14,19,1.3571,1.3571,11,1,38,2.92,2.0,1,4,0.1,14,19,1.3571,1.3571,11,1,38,2.92,2.0,1,1,1,1,0.0,0,1,321.0,1
e923f8188ddd46f4565a3cffebb9fb260e3239bf,False,16,0.07,26,44,1.6923,1.6923,17,1,88,3.52,3.0,1,13,0.07,25,41,1.64,1.64,17,1,82,3.42,2.0,1,1,2,3,0.568996,16,4,208.333,1
0eba00447e9e14415e1aa4834a03de0c5d221a1d,False,9,0.08,19,29,1.5263,1.5263,13,1,58,3.41,3.0,1,9,0.08,19,29,1.5263,1.5263,13,1,58,3.41,3.0,1,1,1,1,0.0,7,3,88.0,1
dd8e82f797f0c34a248837013925344aeab2c877,True,7,0.08,26,51,1.9615,1.9615,15,1,102,4.08,3.0,1,6,0.08,26,50,1.9231,1.9231,15,1,100,4.0,3.0,1,1,2,6,2.29904,25,10,134.667,1
f79efbab6f0b6304e18df9452aae6aa0a1803ad9,False,18,0.08,25,50,2.0,2.0,16,1,100,4.17,3.0,1,6,0.08,20,31,1.55,1.55,15,1,62,3.26,2.0,1,1,1,1,0.0,26,7,282.0,1
f488e7358dad96a676ea000d1d253ccfa24afaaa,True,10,0.07,29,57,1.9655,1.9655,13,1,114,4.07,3.0,2,4,0.09,21,38,1.8095,1.8095,11,1,76,3.8,3.0,1,2,3,7,1.53574,376,330,143.286,1
0856c1a03e4c663b09fa50237198c4af382dc18d,True,126,0.05,44,98,2.2273,2.2273,23,1,196,4.67,4.0,1,39,0.06,36,75,2.0833,2.0833,20,1,150,4.29,3.0,1,2,3,5,0.429139,370,79,85.2,1
a452d9ee2dea7e606ec102b0a1a411da4e5e5a91,False,3,0.09,17,24,1.4118,1.4118,11,1,48,3.2,2.0,1,3,0.09,17,24,1.4118,1.4118,11,1,48,3.2,2.0,1,0,0,0,0.0,0,0,0.0,0
af531f0449eae49e0e048218c9dccb3b3a771704,False,3,0.09,17,24,1.4118,1.4118,11,1,48,3.2,2.0,1,3,0.09,17,24,1.4118,1.4118,11,1,48,3.2,2.0,1,1,1,1,0.0,4,0,2948.0,13
213f7636301a3311cfcc47421910e326157501c2,True,52,0.06,34,71,2.0882,2.0882,15,1,142,4.3,3.0,1,9,0.12,15,25,1.6667,1.6667,13,1,50,3.57,3.0,1,1,3,5,0.70288,229,9,130.4,1
cce16fdc6871defc02e1459ca89d08c492103417,False,4,0.1,15,22,1.4667,1.4667,11,1,44,3.14,2.0,1,3,0.11,14,20,1.4286,1.4286,9,1,40,3.08,2.0,1,1,1,1,0.0,7,1,2405.0,7
340f0876eabcabefa77588585f7c8f29954dcb48,True,16,0.06,32,60,1.875,1.875,18,1,120,3.87,3.0,1,34,0.07,32,65,2.0312,2.0312,20,1,130,4.19,3.0,1,1,1,3,1.14883,21,0,2555.0,19
0649b6af90bbe8f3e12f0fae6516ca12125d1dc9,False,4,0.15,11,17,1.5455,1.5455,9,1,34,3.4,3.0,1,4,0.14,12,18,1.5,1.5,10,1,36,3.27,3.0,1,3,3,3,1.34202,8,14,116.333,7
1d418728b0f8d9f2e9d1f9c83e76bb3c82613d97,False,29,0.07,25,44,1.76,1.76,18,1,88,3.67,3.0,1,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,0,0,0,0.0,0,0,0.0,0
bd39b48f19aff6cb6ebad76abc31a95b84243462,False,29,0.07,25,44,1.76,1.76,18,1,88,3.67,3.0,1,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,1,1,1,0.0,50,7,2905.0,13
5e1e458ecb0f5d8e42e1a7fc3b8f9e1d37f52e46,False,8,0.08,23,39,1.6957,1.6957,13,1,78,3.55,3.0,1,7,0.08,22,36,1.6364,1.6364,13,1,72,3.43,2.0,1,1,1,1,0.0,18,4,2195.0,12
db69432dcdc8bcf9fcc4b2554593d9e0fac4918a,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,1,1,1,0.0,1,1,1025.0,7
a757ed886a98d839337d437be762d26376b11f75,False,8,0.1,19,34,1.7895,1.7895,14,1,68,3.78,3.0,1,8,0.1,19,34,1.7895,1.7895,14,1,68,3.78,3.0,1,0,0,0,0.0,0,0,0.0,0
6740ad3706112f999820068a842a3d05b305f5f5,False,8,0.1,19,34,1.7895,1.7895,14,1,68,3.78,3.0,1,8,0.1,19,34,1.7895,1.7895,14,1,68,3.78,3.0,1,0,0,0,0.0,0,0,0.0,0
3d962315f24961e9bc9bc198a6773ba41d92a90d,False,7,0.08,18,26,1.4444,1.4444,11,1,52,3.06,3.0,1,7,0.08,18,26,1.4444,1.4444,11,1,52,3.06,3.0,1,0,0,0,0.0,0,0,0.0,0
7709ee622c2b0f7640edd097434dd9576e60f86f,False,33,0.1,22,47,2.1364,2.1364,16,2,94,4.7,3.0,1,33,0.1,22,47,2.1364,2.1364,16,2,94,4.7,3.0,1,1,1,1,0.0,975,0,0.0,0
20d28e60316af2ee8763d942cba6b7d63bb70b05,False,7,0.08,18,26,1.4444,1.4444,11,1,52,3.06,3.0,1,7,0.08,18,26,1.4444,1.4444,11,1,52,3.06,3.0,1,0,0,0,0.0,0,0,0.0,0
7609e35f10a1d0e949fb5ef9b39faa7e0c6b0587,False,8,0.1,19,34,1.7895,1.7895,14,1,68,3.78,3.0,1,8,0.1,19,34,1.7895,1.7895,14,1,68,3.78,3.0,1,1,1,1,0.0,38,37,1024.0,6
db3b14c960902a9642f58db1b6caec1b18969152,False,3,0.13,13,20,1.5385,1.5385,8,1,40,3.33,2.5,1,3,0.13,13,20,1.5385,1.5385,8,1,40,3.33,2.5,1,1,1,1,0.0,7,7,1023.0,6
77172463a30a5837a0a53ddfd7fb578343d2a33f,False,7,0.08,18,26,1.4444,1.4444,11,1,52,3.06,3.0,1,7,0.08,18,26,1.4444,1.4444,11,1,52,3.06,3.0,1,1,1,1,0.0,2,2,906.0,14
2bfda1be11a079f7b468c79d79a91ddb30369557,True,9,0.06,30,54,1.8,1.8,17,1,108,3.72,3.0,1,6,0.07,27,48,1.7778,1.7778,14,1,96,3.69,3.0,1,1,1,2,0.828056,13,10,3043.5,16
e42677659800e1570ab5cd933ea923ec3dd63ff6,False,6,0.14,14,25,1.7857,1.7857,11,2,50,4.17,3.0,1,6,0.14,14,25,1.7857,1.7857,11,2,50,4.17,3.0,1,0,0,0,0.0,0,0,0.0,0
ca253d591190255227e8c649b271503fdd1caf42,False,5,0.07,23,34,1.4783,1.4783,12,1,68,3.09,2.0,1,5,0.07,22,31,1.4091,1.4091,11,1,62,2.95,2.0,1,1,1,1,0.0,12,3,4024.0,16
00af90ab3c474bc2fbe34c1f9a1d85e8bc1abbf0,False,6,0.14,14,25,1.7857,1.7857,11,2,50,4.17,3.0,1,6,0.14,14,25,1.7857,1.7857,11,2,50,4.17,3.0,1,1,1,1,0.0,236,236,1019.0,7
a9ea3cd76db24e09a8e564db5a156b6fb58a72ad,False,49,0.09,23,47,2.0435,2.0435,17,1,94,4.48,3.0,2,49,0.09,23,47,2.0435,2.0435,17,1,94,4.48,3.0,2,1,1,1,0.0,536,329,812.0,6
d21876cdb852fdbd35ea7044399deaad9d5f34c3,False,25,0.11,20,42,2.1,2.1,15,2,84,4.42,3.0,2,25,0.11,20,42,2.1,2.1,15,2,84,4.42,3.0,2,0,0,0,0.0,0,0,0.0,0
54c465f25d793368869f7a399a524315c23c5b14,False,24,0.1,21,43,2.0476,2.0476,14,1,86,4.53,3.0,2,24,0.1,21,43,2.0476,2.0476,14,1,86,4.53,3.0,2,0,0,0,0.0,0,0,0.0,0
32a1753e61a7f60ec3b5fe6377bab7f863b83d3f,False,24,0.1,21,43,2.0476,2.0476,14,1,86,4.53,3.0,2,24,0.1,21,43,2.0476,2.0476,14,1,86,4.53,3.0,2,0,0,0,0.0,0,0,0.0,0
1fcf6f038ec10fab351f9eb481f93bdab70b5415,False,24,0.1,21,43,2.0476,2.0476,14,1,86,4.53,3.0,2,24,0.1,21,43,2.0476,2.0476,14,1,86,4.53,3.0,2,0,0,0,0.0,0,0,0.0,0
ec39b59a031307cb5126ecea2c338e4701886485,False,24,0.1,21,43,2.0476,2.0476,14,1,86,4.53,3.0,2,24,0.1,21,43,2.0476,2.0476,14,1,86,4.53,3.0,2,0,0,0,0.0,0,0,0.0,0
95f748c54e8f56c562c62d73f480a175b4aa7cc2,False,24,0.1,21,43,2.0476,2.0476,14,1,86,4.53,3.0,2,24,0.1,21,43,2.0476,2.0476,14,1,86,4.53,3.0,2,0,0,0,0.0,0,0,0.0,0
08cf0629f5ed332157cbd31e955db3b5da909bf3,False,24,0.1,21,43,2.0476,2.0476,14,1,86,4.53,3.0,2,24,0.1,21,43,2.0476,2.0476,14,1,86,4.53,3.0,2,1,1,1,0.0,1081,0,0.0,0
11adda400f77f69e41a9eeacd3d3fd93377d3e16,False,18,0.12,19,40,2.1053,2.1053,15,2,80,4.44,3.0,2,18,0.12,19,40,2.1053,2.1053,15,2,80,4.44,3.0,2,1,1,1,0.0,526,391,890.0,3
e295947d04f2f92d3096f2439316b13e88af6b07,False,25,0.11,20,42,2.1,2.1,15,2,84,4.42,3.0,2,25,0.11,20,42,2.1,2.1,15,2,84,4.42,3.0,2,1,1,1,0.0,1019,0,0.0,0
8968bf2e36ca17d18ffe4c333d349cd7557c058b,True,21,0.06,29,52,1.7931,1.7931,15,1,104,3.71,3.0,1,21,0.06,29,52,1.7931,1.7931,15,1,104,3.71,3.0,1,1,2,6,2.51943,21,21,107.833,1
858ff187f5c2411e9618aefd698845f522a61809,False,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,1,1,1,0.0,2,1,524.0,1
18cab09a959bc3f62e5112be5cb5ad61f871d963,True,27,0.06,34,67,1.9706,1.9706,17,1,134,4.06,3.0,1,11,0.07,25,42,1.68,1.68,15,1,84,3.5,2.5,1,3,4,7,2.26717,144,13,139.857,2
1c528eeee939cacc0c100e5ca1e2d4ddb3c50227,False,12,0.07,26,48,1.8462,1.8462,13,1,96,3.84,3.0,1,12,0.07,26,48,1.8462,1.8462,13,1,96,3.84,3.0,1,1,1,3,1.5,4,4,2202.33,22
ad88e7626ba5ac2274d7ec9c218537ec7df0ad50,False,8,0.09,18,29,1.6111,1.6111,12,1,58,3.41,3.0,1,8,0.1,17,28,1.6471,1.6471,12,1,56,3.5,3.0,1,1,1,1,0.0,4,0,24.0,1
7ee8e5bf86d38e6cf9ad9dc94067ded922f8f3af,False,4,0.1,16,24,1.5,1.5,10,1,48,3.2,3.0,1,4,0.1,16,25,1.5625,1.5625,10,2,50,3.33,3.0,1,1,1,1,0.0,1,1,80.0,9
cbb2b59a905c83b2e5a342dc6efb6091c505b280,False,3,0.12,14,21,1.5,1.5,9,1,42,3.23,2.0,1,3,0.11,14,20,1.4286,1.4286,8,1,40,3.08,2.0,1,1,1,1,0.0,8,8,151.0,6
69a27a4ec68e7a2ea6e481b950d11f5aea42c814,False,4,0.07,22,33,1.5,1.5,11,1,66,3.14,3.0,1,7,0.09,19,30,1.5789,1.5789,14,1,60,3.33,2.0,1,1,1,1,0.0,10,3,438.0,9
69ae372b51cd589a3ac0b1ad09b0ebb90c1b6861,False,4,0.18,10,16,1.6,1.6,8,2,32,3.56,3.0,1,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,1,1,1,0.0,1,1,80.0,8
e4c3232f429db2244e6edfbfa9fb9e65baed8339,False,29,0.1,21,44,2.0952,2.0952,16,2,88,4.4,3.0,2,29,0.1,21,44,2.0952,2.0952,16,2,88,4.4,3.0,2,1,1,1,0.0,567,354,810.0,5
813a3b438fe66406f8f0b45665011fd602330965,False,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,0,0,0,0.0,0,0,0.0,0
fbe6d5defa4ae5106dd667ee73fa1ab8f9b443e6,False,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,0,0,0,0.0,0,0,0.0,0
98199faa0bc4c4e7bc77cf4a1f5270373a8d3036,False,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,0,0,0,0.0,0,0,0.0,0
010ca705df469922ece93bdcddbc0b769785291c,False,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,0,0,0,0.0,0,0,0.0,0
6c5064b5c33d0761537b8de841cdcc0003bb8542,False,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,1,1,1,0.0,3,1,46.0,1
97c9d444ae653cfe270a0d13a1538d81199bdd6a,False,15,0.09,21,39,1.8571,1.8571,16,1,78,3.9,3.0,1,15,0.09,21,39,1.8571,1.8571,16,1,78,3.9,3.0,1,1,1,1,0.0,521,389,895.0,1
b201c1f60020763b102d259f6346305dd668c7eb,True,5,0.07,23,37,1.6087,1.6087,11,1,74,3.36,3.0,1,5,0.07,23,37,1.6087,1.6087,11,1,74,3.36,3.0,1,1,1,1,0.0,2,2,438.0,9
769e457d9432706af7704e61f9a5ec1a7ab21153,False,31,0.1,22,48,2.1818,2.1818,16,1,96,4.57,3.0,2,31,0.1,22,48,2.1818,2.1818,16,1,96,4.57,3.0,2,1,1,1,0.0,542,333,815.0,5
0c97aa9e141f5c23dc9f80e5fb4c8297d8a6b4dd,False,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,0,0,0,0.0,0,0,0.0,0
